id,name,company_name,summary,description,duration,departure_location,departure_times,price_adult,price_child,includes,highlights,keywords,duration_hours,link_booking,link_more_info,phone,image_url,image_urls,commission_rate,active,price_source_url,price_tiers,raw_text,duration_days,duration_category,tour_type,locations,tags,audience,intensity_level,itinerary,menu,age_requirements,ideal_for
d9d463300ef56401,Ultimate Jet Boat Experience,pioneeradventures,,"Experience the thrill of the Ultimate Jet Boat Ride at Airlie Beach, where adventure meets stunning scenery. This high-adrenaline tour is perfect for thrill-seekers and families looking for an unforgettable experience. Feel the rush as you zoom past the Coral Sea Marina & Resort, performing exhilarating 360 and 180-degree spins, power stops, and drifts. Marvel at the breathtaking views of the Whitsundays and keep an eye out for local wildlife like sea turtles, dugongs, and stingrays. With funny and informative onboard commentary, this tour guarantees laughter and excitement, making it the highlight of your stay in Airlie Beach.",30 Minutes,,Choice of morning or afternoon departure,A$89,A$79,"30 min Jetboat ride around Pioneer Bay
Lifejackets and Spray jackets
Spray glasses
Lock boxes/small luggage storage
Funny and informative commentary
FREE GoPro photos","30 min Jetboat ride around Pioneer Bay from Airlie Beach
The ultimate mix of laughter, water & adrenaline
Experience daring stunts including 180 and 360 turns, power stops and drifts
Spot wildlife like turtles, dugongs, and stingrays around the bay
Free photos available on our Facebook page
No experience necessary: suitable for all ages (over 5) and abilities",,,https://www.pioneeradventures.com.au/tours/jet-boat-airlie-beach/,https://www.pioneeradventures.com.au/tours/jet-boat-airlie-beach/,,,,,TRUE,https://www.pioneeradventures.com.au/tours/jet-boat-airlie-beach/,Adult: A$89 | Child (5-13): A$79,,,half_day,water,"Airlie Beach,Great Barrier Reef","adventure,private,sunset",family,adventurous,,,Ages 5+,"Thrill-seekers, families, and adventure enthusiasts looking for a high-adrenaline experience in Airlie Beach."
25f0d62ea4d42c7c,Bottoms Up Sunset Boat Tour,pioneeradventures,,"Cruise into the sunset aboard Bottoms Up, a relaxing and scenic journey around Shute Harbour. This unique one-hour evening tour offers an immersive experience into the nocturnal world of marine life, unveiling the hidden wonders of the Whitsundays after dark. Perfect for those seeking a tranquil yet thrilling adventure, this tour is ideal for nature enthusiasts and anyone looking to experience the Great Barrier Reef in a new light.",1 Hour,,"Departs 8 am, Returns 5 pm",FROM A$79,,"Glass bottom boat tour
Sunset cruise
Immersive experience into the nocturnal marine life","Experience the sunset over Shute Harbour
Explore the nocturnal marine life of the Whitsundays
Relaxing and scenic cruise
Unique adventure after dark
Perfect for nature enthusiasts",,1.0,https://www.pioneeradventures.com.au/airlie-beach-glass-bottom-boat-tour/,https://www.pioneeradventures.com.au/airlie-beach-glass-bottom-boat-tour/,,,,,TRUE,https://www.pioneeradventures.com.au/airlie-beach-glass-bottom-boat-tour/,Adult: A$79,,,half_day,combo,"Airlie Beach,Great Barrier Reef","adventure,luxury,private,relaxation,sunset",general,adventurous,,,All ages welcome,"Nature enthusiasts, couples, and families looking for a unique sunset experience"
1bb18e6ebdfb112f,Bottoms Up Sunset Boat Tours,pioneeradventures,,"Experience the magic of the Whitsundays at sunset aboard the Bottoms Up Sunset Boat Tour. This family-friendly adventure offers a relaxing and memorable outing for everyone, from infants to adults. Enjoy stunning views of coral and marine life as you unwind with a drink from our fully licensed onboard bar. Ideal for families and nature enthusiasts, this tour is a perfect way to cap off a day with breathtaking natural beauty and tranquility.",1.5 Hours,,,A$99,A$89,"1.5 Hour guided Sunset and coral viewing tour
Courtesy bus pick up from selected hotels
Licenced bar on board
Light snacks including crackers, dips, deli meats, cheese, and fruit","Guided Sunset and coral viewing tour
Family-friendly experience
Complimentary bus pick-up from selected hotels
Fully licensed onboard bar
Light snacks provided",,1.5,https://www.pioneeradventures.com.au/bottoms-up-sunset-tour/,https://www.pioneeradventures.com.au/bottoms-up-sunset-tour/,,,,,TRUE,https://www.pioneeradventures.com.au/bottoms-up-sunset-tour/,Adult: A$99 | Child: A$89,,,half_day,combo,"Airlie Beach,Cannonvale","adventure,family-friendly,private,relaxation,sunset",family,adventurous,,"**Menu:** Light snacks including crackers, dips, deli meats, cheese, and fruit",All ages welcome,"Families, couples, and nature enthusiasts seeking a relaxing and scenic experience"
31c07d19eb2cbaed,Ultimate Jet Boat Experience,pioneeradventures,,"Buckle up for a splash-tactic adventure with the Ultimate Jet Boat Experience, one of Australia’s most exhilarating boat rides. Powered by a jaw-dropping 800 horsepower, this tour zips you right into the Great Barrier Reef Marine Park in just 30 heart-pounding minutes. Perfect for thrill-seekers and marine enthusiasts, this experience offers a unique blend of adventure and education. After the thrilling ride, explore Daydream Island and enjoy a hands-on marine experience with a marine biologist. Ideal for those looking for a mix of adrenaline and discovery.",1 Hour 15 Minutes,,,A$179,A$169,"Living Reef marine experience
Spray jackets (if needed)
Dry bag for your phone and wallet","Exhilarating jet boat ride to Daydream Island
Experience the Great Barrier Reef Marine Park
Meet a marine biologist for an educational session
Explore the vibrant marine life up close
45 minutes of free time on Daydream Island",,1.0,https://www.pioneeradventures.com.au/tours/daydream-extreme/,https://www.pioneeradventures.com.au/tours/daydream-extreme/,,,,,TRUE,https://www.pioneeradventures.com.au/tours/daydream-extreme/,Adult: A$179 | Child: A$169,,,half_day,water,"Airlie Beach,Daydream Island,Great Barrier Reef","adventure,family-friendly,sunset",family,adventurous,,,Minimum age 5,"Thrill-seekers, marine enthusiasts, and families with children over 5 years old"
d473b6b06dedf85a,Airlie Beach Glass Bottom Boat Tour,pioneeradventures,,"Join us on the 'Bottoms Up', a custom-made glass bottom boat, for a unique exploration of Airlie Beach’s vibrant coral reefs. This tour offers an immersive experience of the Great Barrier Reef's diverse ecosystems without getting wet. Perfect for families, solo travelers, and friends, you'll enjoy a guided journey through the beautiful Whitsunday islands, complete with informative commentary and a bonus photo stop at Lions Lookout.",70 Minutes,,,A$89,A$79,"70 Minute Guided Glass Bottom Boat Discovery Tour
Funny and Informative Commentary About The Reef
Life Jackets For Minors
Bonus photo stop at Lions Lookout
Courtesy transfers from selected locations","Unique Glass Bottom Boat experience
Explore Airlie Beach's coral reefs
Informative commentary about the reef
Photo stop at Lions Lookout
Ideal for all age groups
Opportunity to view a wide variety of marine life
Fully shaded vessel
Licensed bar onboard",,,https://www.pioneeradventures.com.au/tours/day-tour/,https://www.pioneeradventures.com.au/tours/day-tour/,,,,,TRUE,https://www.pioneeradventures.com.au/tours/day-tour/,Adult: A$89 | Child (3-13): A$79,,,half_day,water,"Airlie Beach,Great Barrier Reef,Whitsunday Island","adventure,family-friendly,relaxation,sunset",family,adventurous,,,All ages welcome,"Families, solo travelers, and friends looking to explore the reef in a unique and comfortable way."
d9d463300ef56401,Ultimate Jet Boat Experience,pioneeradventures,,"Experience the thrill of the Ultimate Jet Boat Ride on Airlie Beach, where adrenaline meets stunning coastal views. This action-packed adventure is perfect for thrill-seekers and families looking for an unforgettable experience. Zoom past Coral Sea Marina & Resort, perform exhilarating spins, power stops, and drifts, all while soaking in the breathtaking scenery of the Whitsundays. Ideal for those seeking excitement and laughter, this tour promises to be the highlight of your visit to Airlie Beach.",30 Minutes,,Choice of morning or afternoon departure,FROM A$89,A$79,"30 min Jetboat ride around Pioneer Bay
Lockboxes for valuables and clothes
Spray glasses
Lifejackets and Spray jackets
Funny and informative onboard commentary
FREE GoPro photos","30 min Jetboat ride around Pioneer Bay from Airlie Beach
The ultimate mix of laughter, water & adrenaline
Experience daring stunts including 180 and 360 turns, power stops and drifts
Spot wildlife like turtles, dugongs, and stingrays around the bay
Free photos available on our Facebook page
No experience necessary: suitable for all ages (over 5) and abilities",,,https://www.pioneeradventures.com.au/tours/jet-boat-airlie-beach/,https://www.pioneeradventures.com.au/tours/jet-boat-airlie-beach/,,,,,TRUE,https://www.pioneeradventures.com.au/tours/jet-boat-airlie-beach/,Adult: A$89 | Child (5-13): A$79,,,half_day,water,"Airlie Beach,Great Barrier Reef","adventure,private,sunset",family,adventurous,,,Ages 5+,"Thrill-seekers, families, and anyone looking for a fun and exciting adventure on the water."
25f0d62ea4d42c7c,Bottoms Up Sunset Boat Tours,pioneeradventures,,"Cruise into the sunset aboard the Bottoms Up, where relaxation meets breathtaking scenery around Shute Harbour. Perfect for those seeking a unique evening adventure, this tour reveals the hidden wonders of the Whitsundays after dark. Ideal for nature lovers and those looking to unwind in a serene setting.",1 Hour,,"Departs 8 am, Returns 5 pm",FROM A$79,,"Glass bottom boat tour
Scenic views of Shute Harbour
Evening tour experience","Experience the Whitsundays after dark
Relaxing cruise on the Bottoms Up
Unique nocturnal marine life views
Scenic sunset views around Shute Harbour
Immersive evening adventure",,1.0,https://www.pioneeradventures.com.au/airlie-beach-glass-bottom-boat-tour/,https://www.pioneeradventures.com.au/airlie-beach-glass-bottom-boat-tour/,,,,,TRUE,https://www.pioneeradventures.com.au/airlie-beach-glass-bottom-boat-tour/,Adult: A$79,,,half_day,combo,"Airlie Beach,Great Barrier Reef","adventure,luxury,private,relaxation,sunset",general,adventurous,,,All ages welcome,"Nature lovers, evening adventurers, and those looking to unwind"
1bb18e6ebdfb112f,Bottoms Up Sunset Boat Tour,pioneeradventures,,"Experience the magic of the Whitsundays at sunset aboard the Bottoms Up Sunset Boat Tour. This family-friendly excursion offers a relaxing evening filled with breathtaking views and unforgettable sights. With a fully licensed bar and light snacks provided, it's the perfect outing for families, couples, and groups seeking a memorable evening adventure. Embrace the natural beauty of the Whitsundays as the sun sets, creating a picturesque backdrop for a truly unique experience.",1.5 Hours,,,FROM A$99,A$89,"1.5 Hour guided Sunset and coral viewing tour
Courtesy bus pick up from selected hotels
Licensed bar on board
Light snacks including crackers, dips, deli meats, cheese, and fruit","Guided sunset and coral viewing tour
Family-friendly, suitable for all ages
Complimentary bus pick-up from selected hotels
Fully licensed onboard bar
Light snacks provided",,1.5,https://www.pioneeradventures.com.au/bottoms-up-sunset-tour/,https://www.pioneeradventures.com.au/bottoms-up-sunset-tour/,,,,,TRUE,https://www.pioneeradventures.com.au/bottoms-up-sunset-tour/,Adult: A$99 | Child: A$89,,,half_day,combo,"Airlie Beach,Cannonvale","adventure,family-friendly,private,relaxation,sunset",family,adventurous,,"**Menu:** Light snacks consisting of crackers, dips, deli meats, cheese, and fruit.",All ages welcome,"Families, couples, and groups looking for a relaxing and scenic sunset experience in the Whitsundays."
31c07d19eb2cbaed,Ultimate Jet Boat Experience,pioneeradventures,,"Buckle up for an exhilarating adventure on one of Australia's most thrilling jet boat rides. Powered by a jaw-dropping 800 horsepower, this tour zips you right into the heart of the Great Barrier Reef Marine Park. Perfect for thrill-seekers and marine enthusiasts, this experience combines adrenaline-pumping speed with an educational encounter at Daydream Island's Living Reef. Explore the vibrant marine life up close with a marine biologist, and enjoy some free time on the island before the thrilling ride back.",30 Minutes,,,A$179,A$169,"Jet boat ride to Daydream Island
Living Reef marine experience
Spray jackets (if needed)
Dry bag for phone and wallet","Exhilarating jet boat ride with 800 horsepower
Visit to Daydream Island's Living Reef
Hands-on marine experience with a biologist
45 minutes of free time on Daydream Island
Thrilling return ride to Airlie Beach",,,https://www.pioneeradventures.com.au/tours/daydream-extreme/,https://www.pioneeradventures.com.au/tours/daydream-extreme/,,,,,TRUE,https://www.pioneeradventures.com.au/tours/daydream-extreme/,Adult: A$179 | Child (5+): A$169,,,half_day,water,"Airlie Beach,Daydream Island,Great Barrier Reef","adventure,family-friendly,sunset",family,adventurous,,,Minimum age 5,"Thrill-seekers, marine enthusiasts, families with children aged 5 and up"
d473b6b06dedf85a,Airlie Beach Glass Bottom Boat Tour,pioneeradventures,,"Join us for the Airlie Beach Glass Bottom Boat Tour, a unique adventure that lets you explore the spectacular coral reefs of the Whitsundays without getting wet. This tour is perfect for families, friends, or solo travelers who want to experience the vibrant marine life up close. Cruise through the idyllic islands and marvel at the colorful spectrum of hard and soft corals, fish, and other marine life. The tour also includes a photo opportunity stop at Lions Lookout, offering stunning views over the harbour and Whitsunday islands.",70 Minutes,,,FROM A$89,A$79,"70 Minute Guided Glass Bottom Boat Discovery Tour
Funny and Informative Commentary About The Reef
Life Jackets For Minors
Bonus photo stop at Lions Lookout
Courtesy transfers from selected locations","Unique glass bottom boat experience
Explore the Great Barrier Reef's diverse ecosystems
View vibrant hard & soft corals, fish & marine life
Photo opportunity at Lions Lookout
Suitable for all age groups",,,https://www.pioneeradventures.com.au/tours/day-tour/,https://www.pioneeradventures.com.au/tours/day-tour/,,,,,TRUE,https://www.pioneeradventures.com.au/tours/day-tour/,Adult: A$89 | Child (3-13): A$79,,,half_day,water,"Airlie Beach,Great Barrier Reef,Whitsunday Island","adventure,family-friendly,relaxation,sunset",family,adventurous,,,All ages welcome,"Families, friends, solo travelers, and anyone interested in marine life and coral reef exploration."
